model	sut_id	target_module	repeat	cluster_status	final_status	final_class	coverage_available	mutation_available	executable_for_coverage	runnable_test_count	line_pct_raw	branch_pct_raw	mutation_score_pct_raw	line_pct_strict0	branch_pct_strict0	mutation_score_pct_strict0	mutation_total	mutation_checked	generated_tests_sha256	source_cluster_status_json	eval_status_json	nodeid_rescue_v1_applied	nodeid_rescue_v1_old_status	nodeid_rescue_v1_pass_count	nodeid_rescue_v1_fail_count	nodeid_rescue_v1_passing_nodeids	mutation_v5_applied	mutation_v5_batch_status	mutation_v5_tool_exit_code	mutation_v5_parse_source	mutation_v5_killed	mutation_v5_survived	mutation_v5_timeout	mutation_v5_suspicious	mutation_v5_skipped	mutation_v5_not_checked	mutation_v5_no_tests	mutation_v5_total	mutation_v5_logcorrected
cluster-max-codellama-7b-instruct-ctx16k	cookiecutter_3f	cookiecutter.log	2	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	b2738ac23049d7c146af1bb31ec42cebe15e29b8911ed0df00104b054253808c	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/cookiecutter_3f/run_0001/0008-2/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/cookiecutter_3f/run_0001/0008-2/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	cookiecutter_3f	cookiecutter.log	3	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	1cb0dcc0775216becae41f83e8b9a805f1b24bbb1ce1dd7fdfb730bed43ede2c	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/cookiecutter_3f/run_0001/0008-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/cookiecutter_3f/run_0001/0008-3/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	cookiecutter_3f	cookiecutter.log	4	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	bce9891871daec12f37998e05aba285f1ac56a817cfd66a05cd1836fdf84cb35	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/cookiecutter_3f/run_0001/0008-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/cookiecutter_3f/run_0001/0008-4/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	cookiecutter_3f	cookiecutter.log	5	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	2c92263005bce786e596df0ca481531ba03fd53c34f53159c52fe0271224b448	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/cookiecutter_3f/run_0001/0008-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/cookiecutter_3f/run_0001/0008-5/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	httpie_1f	httpie.sessions	1	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	18e6dbd375271caa121f41525e17c3d1aa6d7bdeff52a9be7f1e11bb4be34158	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_1f/run_0001/0009-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_1f/run_0001/0009-1/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	httpie_1f	httpie.sessions	2	ok	ok	evaluated_coverage_and_mutation	True	True	True	1	37.93	0.0	13.636363636363635	37.93	0.0	13.636363636363635	111	22	0bf77be133131cff31a006c70c528299ecc052616f45d7f9a23db030806ba9e0	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_1f/run_0001/0009-2/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_1f/run_0001/0009-2/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	3	19	0	0	0	0	89	111	True
cluster-max-codellama-7b-instruct-ctx16k	httpie_1f	httpie.sessions	3	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	e5295849ce014a7fe82fce326ed7c2b2d3438a92fd87c3e0c5ca690540e43cdb	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_1f/run_0001/0009-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_1f/run_0001/0009-3/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	httpie_1f	httpie.sessions	4	ok	sanitization_no_failed_tests_detected	strict_zero_sanitization_no_failed_tests_detected	False	False	False					0.0	0.0	0.0		0	fb4a58a1e0ea77dfbaa538283351abd628c7dd8815fb556624f0486899d43ea4	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_1f/run_0001/0009-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_1f/run_0001/0009-4/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	httpie_1f	httpie.sessions	5	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	cee45ccafdc0658aaaff9054f2d256ace62fb05169d134d33103851be0cc3ee0	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_1f/run_0001/0009-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_1f/run_0001/0009-5/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	httpie_2f	httpie.sessions	1	ok	sanitization_no_failed_tests_detected	strict_zero_sanitization_no_failed_tests_detected	False	False	False					0.0	0.0	0.0		0	3a83f196a8c58fc8101ae54f3597955050099de45d7e9435f6dcc31cfa1dab85	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_2f/run_0001/0010-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_2f/run_0001/0010-1/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	httpie_2f	httpie.sessions	2	ok	ok	evaluated_coverage_and_mutation	True	True	True	1	37.93	0.0	13.636363636363635	37.93	0.0	13.636363636363635	111	22	1c8f2de78e86af2faae9a5fc1ebb54ceda3c958d5543cd06eae28810b6a3872f	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_2f/run_0001/0010-2/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_2f/run_0001/0010-2/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	3	19	0	0	0	0	89	111	True
cluster-max-codellama-7b-instruct-ctx16k	httpie_2f	httpie.sessions	3	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	eb23fb6d1ca7491ac9a4169007ea4d6f41f6d90ab5e045575b3230c34e6d0f80	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_2f/run_0001/0010-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_2f/run_0001/0010-3/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	httpie_2f	httpie.sessions	4	ok	sanitization_no_failed_tests_detected	strict_zero_sanitization_no_failed_tests_detected	False	False	False					0.0	0.0	0.0		0	4a39ecc0280f1ef6be6ce40377f5af8b348c6d46075bdda6c939a65d50458f10	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_2f/run_0001/0010-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_2f/run_0001/0010-4/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	httpie_2f	httpie.sessions	5	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	254761514cd7fbc8168709ce37f3470820d801062f4ad088f5810e01427b758b	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_2f/run_0001/0010-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/httpie_2f/run_0001/0010-5/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	matplotlib_16f	matplotlib.cbook	1	generation_timeout	cluster_generation_timeout	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			c7723ec1eb07884199a83f3694320c1cca36a2ae01b67ad95968c3b438e66709	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/matplotlib_16f/run_0001/0011-1/status.json		False					False												
cluster-max-codellama-7b-instruct-ctx16k	matplotlib_16f	matplotlib.cbook	2	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	7503f5917d5e57f533fedd6200029e992ad3e04cc3cfe81a834eb8b705983cd7	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/matplotlib_16f/run_0001/0011-2/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/matplotlib_16f/run_0001/0011-2/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	matplotlib_16f	matplotlib.cbook	3	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	d852595f5ec01d8b6e1a3858b04606e82c1d7f8ab2f09efe3ffcd6b3e73d3f63	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/matplotlib_16f/run_0001/0011-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/matplotlib_16f/run_0001/0011-3/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	matplotlib_16f	matplotlib.cbook	4	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	68db694692542042909c4f48e51b3794132d4058e8a05b743a1971030a4b5272	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/matplotlib_16f/run_0001/0011-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/matplotlib_16f/run_0001/0011-4/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	matplotlib_16f	matplotlib.cbook	5	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	4d6b869628780c2208524e1dab634b3f1a3a9505de6c638578f704125962c92b	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/matplotlib_16f/run_0001/0011-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/matplotlib_16f/run_0001/0011-5/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	matplotlib_9f	matplotlib.cbook	1	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	944f82d067a772705da55a80c02a4026d0aad89fde621bd1993d579b96eddc3f	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/matplotlib_9f/run_0001/0012-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/matplotlib_9f/run_0001/0012-1/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	matplotlib_9f	matplotlib.cbook	2	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	40	24.11	6.091		24.11	6.091	0.0	2143	0	afa2543503b330ad8cd730af630f244b3db54b255a2376b8e52b3457f286be70	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/matplotlib_9f/run_0001/0012-2/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/matplotlib_9f/run_0001/0012-2/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	2143	0	2143	False
cluster-max-codellama-7b-instruct-ctx16k	matplotlib_9f	matplotlib.cbook	3	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			1101df38df9a02bc3622f6e708775515ae9831c8d94568435418612c83006923	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/matplotlib_9f/run_0001/0012-3/status.json		False					False												
cluster-max-codellama-7b-instruct-ctx16k	matplotlib_9f	matplotlib.cbook	4	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	dec85892fa4a316fc8ca49abff4024dd3a2d5a2027686fd396d1729b69f33e68	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/matplotlib_9f/run_0001/0012-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/matplotlib_9f/run_0001/0012-4/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	matplotlib_9f	matplotlib.cbook	5	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			9d372e8538ea00c2028de9f66a7153feaeb5012021ade120d72b4b06bf6fba8a	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/matplotlib_9f/run_0001/0012-5/status.json		False					False												
cluster-max-codellama-7b-instruct-ctx16k	thefuck_25f	thefuck.types	1	ok	sanitization_no_failed_tests_detected	strict_zero_sanitization_no_failed_tests_detected	False	False	False					0.0	0.0	0.0		0	935e095e19a3ec880e1a1380da736798753e28a3696ce18f5f50726de5e7b710	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/thefuck_25f/run_0001/0013-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/thefuck_25f/run_0001/0013-1/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	thefuck_25f	thefuck.types	2	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			9e6a9ce9bfc4ffaf5f200a91d2e9a8326aacd63f6f9412356359eef47ae9c83c	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/thefuck_25f/run_0001/0013-2/status.json		False					False												
cluster-max-codellama-7b-instruct-ctx16k	thefuck_25f	thefuck.types	3	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	c044d2d57fee7d5315988af44b7e989d6f49383134787f386b31afba6909a40a	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/thefuck_25f/run_0001/0013-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/thefuck_25f/run_0001/0013-3/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	thefuck_25f	thefuck.types	4	ok	ok	evaluated_coverage_and_mutation	True	True	True	2	85.71	100.0	100.0	85.71	100.0	100.0	10	4	71946ff1d1fd8c5b4d0da38fa4728800aa6ae6745ede37b9d7183f4e44b7db9b	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/thefuck_25f/run_0001/0013-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/thefuck_25f/run_0001/0013-4/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	4	0	0	0	0	0	6	10	True
cluster-max-codellama-7b-instruct-ctx16k	thefuck_25f	thefuck.types	5	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	3	64.29	100.0		64.29	100.0	0.0	10	0	ea482622b846d3c6e9cf2b56de654b462634c75943cdf51ca42bd786eac06d33	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/thefuck_25f/run_0001/0013-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/thefuck_25f/run_0001/0013-5/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	10	0	10	False
cluster-max-codellama-7b-instruct-ctx16k	tornado_14f	tornado.escape	1	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			a69735b296a901f4894dcc60b8343d7627202dd8fe77772646b0027a47ee42c1	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/tornado_14f/run_0001/0014-1/status.json		False					False												
cluster-max-codellama-7b-instruct-ctx16k	tornado_14f	tornado.escape	2	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			78173fad5eebe5691f0ca5a2033339a8e11cb442e7b2401fc5ed7b2e2bda8809	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/tornado_14f/run_0001/0014-2/status.json		False					False												
cluster-max-codellama-7b-instruct-ctx16k	tornado_14f	tornado.escape	3	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	039fe56e9fadd592a5602dacce6c96f04cbb21397c6fd38f2304e39493a6bdd3	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/tornado_14f/run_0001/0014-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/tornado_14f/run_0001/0014-3/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	tornado_14f	tornado.escape	4	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			8ed843701c6bfe35f8a7af680b14cf91e766af9d85d321ad6c86fb4599ac5b18	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/tornado_14f/run_0001/0014-4/status.json		False					False												
cluster-max-codellama-7b-instruct-ctx16k	tornado_14f	tornado.escape	5	ok	pytest_no_runnable_tests	strict_zero_no_runnable_tests_after_sanitization	False	False	False	0				0.0	0.0	0.0		0	778b626625b6889db1323e6370986b97a0a16979c54807cb1228138e6b23bd20	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/tornado_14f/run_0001/0014-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/tornado_14f/run_0001/0014-5/metrics/status.json	False					False												
cluster-max-codellama-7b-instruct-ctx16k	tornado_4f	tornado.escape	1	ok	ok	evaluated_coverage_and_mutation	True	True	True	1	38.61	8.929	23.076923076923077	38.61	8.929	23.076923076923077	251	13	6a0a5fada0d4ae8d8a43c1df718a8864489fe10577f25979a805d98d91016948	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/tornado_4f/run_0001/0015-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-max-codellama-7b-instruct-ctx16k/tornado_4f/run_0001/0015-1/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	3	10	0	0	0	0	238	251	True
